Name,Reference,Link,Description,Image,Price,Availability,category,seller,Type,color,Systéme d'exploitation,CPU Type,CPU,GPU Type,GPU,RAM,Storage,Taille écran,Ecran tactile,Resolution,Garantie,CPU Ref,_id,Poids,Points Forts,Connectique,Caméra,Batterie,Description clavier,Taux De Rafraîchissement,Type mémoire,WiFi,Bluetooth,*Connectique,* fréquence de rafraîchissement,*Poids,Dimensions,Connecteurs,*Systéme d'exploitation,Type Stockage,Type écran,Audio,Technical Specs,Seller,Operating System,GPU Ref,Display,Type Ecran,Ecran Tactile,Réseau,Color,Taux de Rafraîchissement,Gamer,Lecteurs/Graveurs,Son,Type de batterie,Connectivités,Ecran,Spécificités
Pc Portable Gamer HP Victus Gaming 15-fb0028nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11,[9U188EA-16],https://www.tunisianet.com.tn/pc-portable-tunisie/74398-pc-portable-gamer-hp-victus-gaming-15-fb0028nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0028nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11[9U188EA-16] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 16 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Blanc - Garantie 1 anEn stock2 629,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/364074-home/pc-portable-gamer-hp-victus-gaming-15-fb0028nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.jpg,2629,En stock,Gaming,,,Blanc,,,AMD Ryzen 7,,Nvidia GeForce,16.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d9734,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 16 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Blanc",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0026nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11,[9U186EA-16],https://www.tunisianet.com.tn/pc-portable-tunisie/74409-pc-portable-gamer-hp-victus-gaming-15-fb0026nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0026nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11[9U186EA-16] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 16 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Bleu - Garantie 1 anEn stock2 629,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/364132-home/pc-portable-gamer-hp-victus-gaming-15-fb0026nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.jpg,2629,En stock,Gaming,,,Bleu,,,AMD Ryzen 7,,Nvidia GeForce,16.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d9735,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 16 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Bleu",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0027nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11,[9U187EA-16],https://www.tunisianet.com.tn/pc-portable-tunisie/74421-pc-portable-gamer-hp-victus-gaming-15-fb0027nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0027nk / Ryzen 7 5800H / RTX 3050 4G / 16 Go /  512 Go SSD / Windows 11[9U187EA-16] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 16 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Argent mica - Garantie 1 anEn stock2 629,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/364188-home/pc-portable-gamer-hp-victus-gaming-15-fb0027nk-ryzen-7-5800h-rtx-3050-4g-16-go-512-go-ssd-windows-11.jpg,2629,En stock,Gaming,,,Noir,,,AMD Ryzen 7,,Nvidia GeForce,16.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d9736,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 16 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Noir",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 8 Go / Gris Avec Souris RVB Lenovo LOQ M100,"-96,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/71153-pc-portable-lenovo-loq-15irh8-intel-core-i5-12eme-gen-rtx-3050-6g-8-go-gris-avec-souris-rvb-lenovo-loq-m100.html,"PC portable Lenovo LOQ 15IRH8 / Intel Core i5 12ème Gén / RTX 3050 6G / 8 Go / Gris Avec Souris RVB Lenovo LOQ M100[82XV00UJFG-2Y]Écran 15.6 FHD (1 920 x 1 080) IPS antireflet 144 Hz, G-SYNC - Processeur Intel Core i5-12450H, up to 4,4 Ghz, 12 Mo de mémoire cache - Mémoire 8 Go DDR5-4800 MHz - Disque SSD M.2 2242 PCIe NVMe 512 Go - Carte Graphique NVIDIA GeForce RTX 3050, 6 Go de mémoire GDDR6 dédiée - 2x Haut-parleurs stéréo 2W - Caméra FHD 1080p - Clavier Rétroéclairage Rétro-éclairé en Blanc - Wi-Fi 6 - Bluetooth 5.1- 1x RJ-45 - 1x USB 3.2 Gén 1 - 1x USB-C 3.2 - 2x USB 3.2 Gén 2 - 1x HDMI 2.1 - 1x prise combo casque/microphone 3.5 mm - Couleur Gris - Garantie 2 ans + Souris RVB Lenovo LOQ M100En stock2 639,000 DTPrix de base2 735,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/369231-home/pc-portable-lenovo-loq-15irh8-intel-core-i5-12eme-gen-rtx-3050-6g-8-go-gris-avec-souris-rvb-lenovo-loq-m100.jpg,2639,En stock,Gaming,,,Gris,,,Intel Core i5,,Nvidia GeForce,8.0,512 Go SSD,,,,2 ans,Intel Core i5-12450H,664d1e5ad60664ebcc6d9737,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation FreeDos Processeur Intel Core i5 Réf processeur Intel Core i5-12450H, 3.3 Ghz up to 4.4 Ghz, 12 Mo de mémoire cache Mémoire 8 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 6 Go De Mémoire Dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  2 ans Couleur Gris",tunisianet,FreeDos,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable DELL VOSTRO 16 5630 / i5-1340P / 16 Go,[V5630I5],https://www.tunisianet.com.tn/pc-portable-tunisie/72205-pc-portable-dell-vostro-16-5630-i5-1340p-16-go.html,"Pc Portable DELL VOSTRO 16 5630 / i5-1340P / 16 Go[V5630I5]Écran 16 FHD+ - Processeur Processeur Intel Core i5-1340P, 13e génération, up to 4.6 GHz, 12 Mo de mémoire Cache - Mémoire 16 Go - Disque SSD 512 Go M.2, PCIe NVMe - Carte Graphique Nvidia GeForce RTX 2050, 4 Go de mémoire dédiée - Webcam - WiFi - Bluetooth - USB Type A - USB Type C - 1 prise casque - 1x HDMI - 1x RJ-45 - Lecteur de carte SD - Windows 11 - Couleur Gris - Garantie 1 anEn stock2 639,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/350916-home/pc-portable-dell-vostro-16-5630-i5-1340p-16-go.jpg,2639,En stock,Gaming,,,Gris,,,Intel Core i5,,Graphique Intégrée,16.0,512 Go SSD,,,,1 an,Intel Core i5-1340P (4.6GH,664d1e5ad60664ebcc6d9738,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Core i5 Réf processeur Intel Core i5-1340P (4.6GH, 12 Mo de mémoire cache) Mémoire 16 Go Disque Dur 512 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Nvidia GeForce RTX 2050, 4 Go de mémoire GDDR6 dédiée Taille Ecran 16"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Couleur Gris",tunisianet,Windows 11,Nvidia GeForce RTX 2050,"16""",Full HD,Non,,,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0028nk / Ryzen 7 5800H / RTX 3050 4G / 24 Go /  512 Go SSD / Windows 11,[9U188EA-24],https://www.tunisianet.com.tn/pc-portable-tunisie/74399-pc-portable-gamer-hp-victus-gaming-15-fb0028nk-ryzen-7-5800h-rtx-3050-4g-24-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0028nk / Ryzen 7 5800H / RTX 3050 4G / 24 Go /  512 Go SSD / Windows 11[9U188EA-24] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 24 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Blanc - Garantie 1 anEn stock2 669,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/364079-home/pc-portable-gamer-hp-victus-gaming-15-fb0028nk-ryzen-7-5800h-rtx-3050-4g-24-go-512-go-ssd-windows-11.jpg,2669,En stock,Gaming,,,Blanc,,,AMD Ryzen 7,,Nvidia GeForce,24.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d9739,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 24 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Blanc",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc portable Dell Gaming G15 5530 / i5 13è Gén / 24 Go / RTX 3050 6G / Windows 11,"-300,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/68319-pc-portable-dell-gaming-g15-5530-i5-13e-gen-24-go-rtx-3050-6g-windows-11.html,"Pc portable Dell Gaming G15 5530 / i5 13è Gén / 24 Go / RTX 3050 6G / Windows 11[G15-5530-I5-3Y-24]            Ecran 15.6 FHD 120Hz - Processeur Intel Core i5-13450HX, up to 4.6 Ghz, 20 Mo de mémoire cache - Mémoire 24 Go - Disque 512 Go SSD - Carte graphique Nvidia GeForce RTX 3050, 6 Go de mémoire dédiée - Clavier rétroéclairé - Wifi 6 - Bluetooth - RJ45 - 3x USB 3.2 - 1x USB-C 3.2 - HDMI - Port casque/micro - Ethernet RJ45 - Webcam HD - Couleur Noir - Garantie 3 ans - Windows 11En stock2 669,000 DTPrix de base2 969,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/325161-home/pc-portable-dell-gaming-g15-5530-i5-13e-gen-24-go-rtx-3050-6g-windows-11.jpg,2669,En stock,Gaming,,,Noir,,,Intel Core i5,,Nvidia GeForce,24.0,512 Go SSD,,,,3 ans,Intel Core i5-13450HX (3,664d1e5ad60664ebcc6d973a,,,,Webcam HD,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Core i5 Réf processeur Intel Core i5-13450HX (3,40  GHz up to 4,60 Ghz , 20 Mo de mémoire cache) Mémoire 24 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 6 Go De Mémoire Dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi - Bluetooth Son Stéréo Caméra Webcam HD Garantie  3 ans Taux de Rafraîchissement 120 Hz Couleur Noir",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,WiFi - Bluetooth,,120 Hz,,,Stéréo,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0026nk / Ryzen 7 5800H / RTX 3050 4G / 24 Go /  512 Go SSD / Windows 11,[9U186EA-24],https://www.tunisianet.com.tn/pc-portable-tunisie/74410-pc-portable-gamer-hp-victus-gaming-15-fb0026nk-ryzen-7-5800h-rtx-3050-4g-24-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0026nk / Ryzen 7 5800H / RTX 3050 4G / 24 Go /  512 Go SSD / Windows 11[9U186EA-24] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 24 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Bleu - Garantie 1 anEn stock2 669,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/364137-home/pc-portable-gamer-hp-victus-gaming-15-fb0026nk-ryzen-7-5800h-rtx-3050-4g-24-go-512-go-ssd-windows-11.jpg,2669,En stock,Gaming,,,Bleu,,,AMD Ryzen 7,,Nvidia GeForce,24.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d973b,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 24 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050, 4 Go de mémoire dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Bleu",tunisianet,Windows 11,Nvidia GeForce RTX 3050,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0024nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11,[9U183EA],https://www.tunisianet.com.tn/pc-portable-tunisie/74213-pc-portable-gamer-hp-victus-gaming-15-fb0024nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0024nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11[9U183EA] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 8 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050 Ti, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Argent mica - Garantie 1 anEn stock2 669,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/362982-home/pc-portable-gamer-hp-victus-gaming-15-fb0024nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.jpg,2669,En stock,Gaming,,,Noir,,,AMD Ryzen 7,,Nvidia GeForce,8.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d973c,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 8 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire Dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Noir",tunisianet,Windows 11,Nvidia GeForce RTX 3050 Ti,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0023nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11,[9U184EA],https://www.tunisianet.com.tn/pc-portable-tunisie/74212-pc-portable-gamer-hp-victus-gaming-15-fb0023nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0023nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11[9U184EA] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 8 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050 Ti, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Bleu - Garantie 1 anEn stock2 669,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/362977-home/pc-portable-gamer-hp-victus-gaming-15-fb0023nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.jpg,2669,En stock,Gaming,,,Bleu,,,AMD Ryzen 7,,Nvidia GeForce,8.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d973d,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 8 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire Dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Bleu",tunisianet,Windows 11,Nvidia GeForce RTX 3050 Ti,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11,[9U185EA],https://www.tunisianet.com.tn/pc-portable-tunisie/74215-pc-portable-gamer-hp-victus-gaming-15-fb0025nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.html,"Pc Portable Gamer HP Victus Gaming 15-fb0025nk / Ryzen 7 5800H / RTX 3050 Ti 4G / 8 Go /  512 Go SSD / Windows 11[9U185EA] Écran Full HD 15.6 (1920 x 1080), antireflet - Taux de rafraîchissement 60 Hz - Processeur AMD Ryzen 7 5800H, (jusqu’à 4.4 GHz, 16 Mo de mémoire cache) - Mémoire 8 Go DDR4  - Disque SSD NVMe M.2 512 Go - Carte graphique NVIDIA GeForce RTX 3050 Ti, 4 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP Wide Vision HD 720p avec réduction temporelle du bruit - Clavier argent mica, rétroéclairé -Système audio par B&O, Doubles haut-parleurs - 1x lecteur de cartes multimédias SD multiformat - 1x USB-C - 2x USB-A - 1x HDMI 2.1 - 1x prise combinée casque/microphone - 1x port RJ-45 - - Windows 11  - Couleur Blanc - Garantie 1 anEn stock2 669,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/362998-home/pc-portable-gamer-hp-victus-gaming-15-fb0025nk-ryzen-7-5800h-rtx-3050-ti-4g-8-go-512-go-ssd-windows-11.jpg,2669,En stock,Gaming,,,Blanc,,,AMD Ryzen 7,,Nvidia GeForce,8.0,512 Go SSD,,,,1 an,AMD Ryzen 7-5800H,664d1e5ad60664ebcc6d973e,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Ryzen 7 Réf processeur AMD Ryzen 7-5800H, Up To 4.4 Ghz, 16 Mo Total Cache Mémoire 8 Go Disque Dur 512 Go SSD Carte Graphique Nvidia GeForce Réf Carte graphique Nvidia GeForce RTX 3050 Ti, 4 Go de mémoire Dédiée Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Blanc",tunisianet,Windows 11,Nvidia GeForce RTX 3050 Ti,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",,,,,,,,,
